id_tabela,nome_coluna,chave,cobertura_temporal,valor
microdados_estabelecimentos,bairros_sp,5517,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2380,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11274,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12238,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9270,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8095,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3000,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,64,(1),Cidade Mae do Ceu
microdados_vinculos,bairros_sp,98,(1),Caxingui
microdados_vinculos,bairros_sp,112,(1),Chácara Flora
microdados_vinculos,bairros_sp,158,(1),Conjunto Habitacional Inacio Mont
microdados_vinculos,bairros_sp,192,(1),Conjunto Residencial Prestes Maia
microdados_vinculos,bairros_sp,207,(1),Cursino
microdados_vinculos,bairros_sp,252,(1),Itupu
microdados_vinculos,bairros_sp,271,(1),Jardim Adelia
microdados_vinculos,bairros_sp,293,(1),Jardim Ampliacao
microdados_vinculos,bairros_sp,343,(1),Jardim Bonfiglioli
microdados_vinculos,bairros_sp,396,(1),Jardim Claudia
microdados_vinculos,bairros_sp,405,(1),Jardim Colonial
microdados_vinculos,bairros_sp,525,(1),Jardim Horizonte Azul
microdados_vinculos,bairros_sp,580,(1),Jardim Itatinga
microdados_vinculos,bairros_sp,589,(1),Jardim Jamaica
microdados_vinculos,bairros_sp,620,(1),Jardim Laranjeiras
microdados_vinculos,bairros_sp,632,(1),Jardim Lidia
microdados_vinculos,bairros_sp,633,(1),Jardim Lilah
microdados_vinculos,bairros_sp,678,(1),Jardim Marciano
microdados_vinculos,bairros_sp,751,(1),Jardim Niteroi
microdados_vinculos,bairros_sp,783,(1),Jardim Paraguacu
microdados_vinculos,bairros_sp,799,(1),Jardim Picolo
microdados_vinculos,bairros_sp,820,(1),Jardim Parque Morumbi
microdados_vinculos,bairros_sp,828,(1),Jardim Rosa Maria
microdados_vinculos,bairros_sp,849,(1),Jardim Robru
microdados_vinculos,bairros_sp,876,(1),Jardim Santa Cecilia
microdados_vinculos,bairros_sp,885,(1),Jardim Santa Emilia
microdados_vinculos,bairros_sp,962,(1),Jardim do Sol
microdados_vinculos,bairros_sp,964,(1),Jardim Somara
microdados_vinculos,bairros_sp,972,(1),Jardim Teresa Cristina
microdados_vinculos,bairros_sp,1081,(1),Parada Quinze
microdados_vinculos,bairros_sp,1316,(1),Tatuape
microdados_vinculos,bairros_sp,1389,(1),Vila Baby
microdados_vinculos,bairros_sp,1418,(1),Vila Carlos de Campos
microdados_vinculos,bairros_sp,1531,(1),Vila Francos
microdados_vinculos,bairros_sp,1538,(1),Vila Germaine
microdados_vinculos,bairros_sp,1551,(1),Vila Guaraciaba
microdados_vinculos,bairros_sp,1626,(1),Vila Madalena
microdados_vinculos,bairros_sp,1630,(1),Vila Mara
microdados_vinculos,bairros_sp,1728,(1),Vila Paranagua
microdados_vinculos,bairros_sp,1733,(1),Vila da Paz
microdados_vinculos,bairros_sp,1843,(1),Vila Sofia
microdados_vinculos,bairros_sp,1877,(1),Vila Zilda
microdados_estabelecimentos,bairros_sp,20,(1),Brooklin Novo
microdados_estabelecimentos,bairros_sp,35,(1),Brasilandia
microdados_estabelecimentos,bairros_sp,51,(1),Cidade Domitila
microdados_estabelecimentos,bairros_sp,95,(1),Carandiru
microdados_estabelecimentos,bairros_sp,102,(1),Chácara Belenzinho
microdados_estabelecimentos,bairros_sp,124,(1),Chácara Monte Sol
microdados_estabelecimentos,bairros_sp,158,(1),Conjunto Habitacional Inacio Mont
microdados_estabelecimentos,bairros_sp,235,(1),Guarapiranga
microdados_estabelecimentos,bairros_sp,273,(1),Jardim Aeroporto
microdados_estabelecimentos,bairros_sp,289,(1),Jardim Alzira
microdados_estabelecimentos,bairros_sp,326,(1),Jardim Boa Sorte
microdados_estabelecimentos,bairros_sp,340,(1),Jardim Bibi
microdados_estabelecimentos,bairros_sp,343,(1),Jardim Bonfiglioli
microdados_estabelecimentos,bairros_sp,399,(1),Jardim Climax
microdados_estabelecimentos,bairros_sp,441,(1),Jardim Dinorah
microdados_estabelecimentos,bairros_sp,558,(1),Jardim Inga
microdados_estabelecimentos,bairros_sp,587,(1),Jardim Jacana
microdados_estabelecimentos,bairros_sp,607,(1),Jardim Kioto
microdados_estabelecimentos,bairros_sp,613,(1),Jardim Lageado
microdados_estabelecimentos,bairros_sp,623,(1),Jardim Leme
microdados_estabelecimentos,bairros_sp,627,(1),Jardim Leticia
microdados_estabelecimentos,bairros_sp,769,(1),Jardim Pouso Alegre
microdados_estabelecimentos,bairros_sp,792,(1),Jardim Pedreira
microdados_estabelecimentos,bairros_sp,844,(1),Jardim Republica
microdados_estabelecimentos,bairros_sp,854,(1),Jardim das Rosas
microdados_estabelecimentos,bairros_sp,863,(1),Jardim Santa Adelia
microdados_estabelecimentos,bairros_sp,959,(1),Jardim Silveira
microdados_estabelecimentos,bairros_sp,996,(1),Jardim Tua
microdados_estabelecimentos,bairros_sp,1096,(1),Praias Paulistanas
microdados_estabelecimentos,bairros_sp,1141,(1),Parque Flamengo
microdados_estabelecimentos,bairros_sp,1206,(1),Parque Santa Barbara
microdados_estabelecimentos,bairros_sp,1226,(1),Parque Sonia
microdados_estabelecimentos,bairros_sp,1244,(1),Riviera Paulista
microdados_estabelecimentos,bairros_sp,1308,(1),Socorro
microdados_estabelecimentos,bairros_sp,1359,(1),Vila Andrade
microdados_estabelecimentos,bairros_sp,1363,(1),Vila Anhanguera
microdados_estabelecimentos,bairros_sp,1440,(1),Vila Carmem
microdados_estabelecimentos,bairros_sp,1467,(1),Vila Constancia
microdados_estabelecimentos,bairros_sp,1531,(1),Vila Francos
microdados_estabelecimentos,bairros_sp,1538,(1),Vila Germaine
microdados_estabelecimentos,bairros_sp,1579,(1),Vila Iorio
microdados_estabelecimentos,bairros_sp,1616,(1),Vila Maria Alta
microdados_estabelecimentos,bairros_sp,1682,(1),Vila Nova Mazzei
microdados_estabelecimentos,bairros_sp,1703,(1),Vila Neila
microdados_estabelecimentos,bairros_sp,1705,(1),Vila Nhocune
microdados_estabelecimentos,bairros_sp,1727,(1),Vila Palmeiras
microdados_estabelecimentos,bairros_sp,1745,(1),Vila Paulistana
microdados_estabelecimentos,bairros_sp,1801,(1),Vila São Francisco
microdados_estabelecimentos,bairros_sp,3131,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12866,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6661,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4995,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11975,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4634,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4910,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9032,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15016,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9954,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6025,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5126,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15890,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2364,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6564,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14672,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15474,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,17531,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6637,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4049,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11932,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10189,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14460,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4596,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8885,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3310,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16390,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9440,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13110,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,58,(1),Cidade Ipava
microdados_vinculos,bairros_sp,116,(1),Chácara Itaim
microdados_vinculos,bairros_sp,123,(1),Chácara Monte Alegre
microdados_vinculos,bairros_sp,124,(1),Chácara Monte Sol
microdados_vinculos,bairros_sp,140,(1),Chácara Santa Maria
microdados_vinculos,bairros_sp,247,(1),Interlagos
microdados_vinculos,bairros_sp,265,(1),Jardim America da Penha
microdados_vinculos,bairros_sp,422,(1),Jardim Cristina
microdados_vinculos,bairros_sp,431,(1),Jardim da Laranjeira
microdados_vinculos,bairros_sp,437,(1),Jardim das Laranjeiras
microdados_vinculos,bairros_sp,540,(1),Jardim Humaita
microdados_vinculos,bairros_sp,592,(1),Jardim Jaragua
microdados_vinculos,bairros_sp,625,(1),Jardim Leonardo
microdados_vinculos,bairros_sp,667,(1),Jardim Maia
microdados_vinculos,bairros_sp,669,(1),Jardim Malia II
microdados_vinculos,bairros_sp,703,(1),Jardim Miriam
microdados_vinculos,bairros_sp,782,(1),Jardim para
microdados_vinculos,bairros_sp,800,(1),Jardim Pinheiros
microdados_vinculos,bairros_sp,829,(1),Jardim Rio Pequeno
microdados_vinculos,bairros_sp,843,(1),Jardim Represa
microdados_vinculos,bairros_sp,1060,(1),Morumbi
microdados_vinculos,bairros_sp,1071,(1),Pacaembu
microdados_vinculos,bairros_sp,1096,(1),Praias Paulistanas
microdados_vinculos,bairros_sp,1204,(1),Parque Santa Amelia
microdados_vinculos,bairros_sp,1237,(1),Parque Vila Prudente
microdados_vinculos,bairros_sp,1270,(1),Santa Ines
microdados_vinculos,bairros_sp,1320,(1),Usina Piratininga
microdados_vinculos,bairros_sp,1336,(1),Vila Acre
microdados_vinculos,bairros_sp,1365,(1),Vila Antonina
microdados_vinculos,bairros_sp,1385,(1),Vila Bonilha Nova
microdados_vinculos,bairros_sp,1502,(1),Vila Eliete
microdados_vinculos,bairros_sp,1518,(1),Vila Firmiano Pinto
microdados_vinculos,bairros_sp,1636,(1),Vila Margarida
microdados_vinculos,bairros_sp,1718,(1),Vila Oratorio
microdados_estabelecimentos,bairros_sp,67,(1),Chora Menino
microdados_estabelecimentos,bairros_sp,73,(1),Cidade Nautica
microdados_estabelecimentos,bairros_sp,108,(1),Chácara Dona Olivia
microdados_estabelecimentos,bairros_sp,229,(1),Granja Nossa Senhora Aparecida
microdados_estabelecimentos,bairros_sp,318,(1),Jardim Aurora
microdados_estabelecimentos,bairros_sp,356,(1),Jardim Casa Pintada
microdados_estabelecimentos,bairros_sp,369,(1),Jardim Campinas
microdados_estabelecimentos,bairros_sp,406,(1),Jardim Colorado
microdados_estabelecimentos,bairros_sp,513,(1),Jardim Guairaca
microdados_estabelecimentos,bairros_sp,539,(1),Jardim Hipico
microdados_estabelecimentos,bairros_sp,554,(1),Jardim Imperial
microdados_estabelecimentos,bairros_sp,634,(1),Jardim Lisboa
microdados_estabelecimentos,bairros_sp,739,(1),Jardim Naufal
microdados_estabelecimentos,bairros_sp,768,(1),Jardim Paulo Afonso
microdados_estabelecimentos,bairros_sp,772,(1),Jardim Panorama D'oeste
microdados_estabelecimentos,bairros_sp,789,(1),Jardim Paulistano
microdados_estabelecimentos,bairros_sp,837,(1),Jardim Redencao
microdados_estabelecimentos,bairros_sp,903,(1),Jardim São Jorge
microdados_estabelecimentos,bairros_sp,906,(1),Jardim S Kemel
microdados_estabelecimentos,bairros_sp,917,(1),Jardim São Miguel
microdados_estabelecimentos,bairros_sp,1019,(1),Jardim Vergueiro
microdados_estabelecimentos,bairros_sp,1112,(1),Parque Bairro Morumbi
microdados_estabelecimentos,bairros_sp,1113,(1),Parque dos Bancarios
microdados_estabelecimentos,bairros_sp,1119,(1),Parque Casa de Pedra
microdados_estabelecimentos,bairros_sp,1143,(1),Parque Fongaro
microdados_estabelecimentos,bairros_sp,1148,(1),Parque Ibirapuera
microdados_estabelecimentos,bairros_sp,1272,(1),São Judas
microdados_estabelecimentos,bairros_sp,1291,(1),Sítio Bufalo
microdados_estabelecimentos,bairros_sp,1324,(1),Valo Velho
microdados_estabelecimentos,bairros_sp,1427,(1),Vila Caicara
microdados_estabelecimentos,bairros_sp,1516,(1),Vila Euthalia
microdados_estabelecimentos,bairros_sp,1527,(1),Vila Flavia
microdados_estabelecimentos,bairros_sp,1549,(1),Vila Guaca
microdados_estabelecimentos,bairros_sp,1599,(1),Vila Julio
microdados_estabelecimentos,bairros_sp,1675,(1),Vila Nova Caledonia
microdados_estabelecimentos,bairros_sp,1735,(1),Vila Penteado
microdados_estabelecimentos,bairros_sp,1818,(1),Vila Santa Teresinha
microdados_estabelecimentos,bairros_sp,6840,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16500,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7048,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2020,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7374,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14885,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16616,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12246,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3395,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15377,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2763,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14842,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5762,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11479,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4766,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11770,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12548,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13420,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8400,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15911,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14877,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11010,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4901,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18570,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13579,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3930,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13145,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4391,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2275,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8923,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6467,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10685,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11517,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9172,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7196,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,7,(1),Aclimacao
microdados_vinculos,bairros_sp,248,(1),Ipiranga
microdados_vinculos,bairros_sp,261,(1),Jardim Analia Franco
microdados_vinculos,bairros_sp,269,(1),Jardim Adelaide
microdados_vinculos,bairros_sp,629,(1),Jardim Lice
microdados_vinculos,bairros_sp,728,(1),Jardim Nossa Senhora do Carmo
microdados_vinculos,bairros_sp,741,(1),Jardim Neide
microdados_vinculos,bairros_sp,746,(1),Jardim Nelia III
microdados_vinculos,bairros_sp,759,(1),Jardim das Oliveiras
microdados_vinculos,bairros_sp,788,(1),Jardim Paulista
microdados_vinculos,bairros_sp,794,(1),Jardim Peri
microdados_vinculos,bairros_sp,845,(1),Jardim Ricardo
microdados_vinculos,bairros_sp,924,(1),Jardim Sonia Regina
microdados_vinculos,bairros_sp,941,(1),Jardim Santa Zelia
microdados_vinculos,bairros_sp,1005,(1),Jardim Uniao
microdados_vinculos,bairros_sp,1013,(1),Jardim Varginha do Itaim
microdados_vinculos,bairros_sp,1092,(1),Parque das Cerejeiras
microdados_vinculos,bairros_sp,1143,(1),Parque Fongaro
microdados_vinculos,bairros_sp,1360,(1),Vila dos Andrades
microdados_vinculos,bairros_sp,1384,(1),Vila Bancaria Munhoz
microdados_vinculos,bairros_sp,1565,(1),Vila Hungaresa
microdados_vinculos,bairros_sp,1616,(1),Vila Maria Alta
microdados_vinculos,bairros_sp,1643,(1),Vila Marte
microdados_vinculos,bairros_sp,1648,(1),Vila Medeiros
microdados_vinculos,bairros_sp,1764,(1),Vila Rui Barbosa
microdados_vinculos,bairros_sp,1819,(1),Vila Santa Terezinha
microdados_vinculos,bairros_sp,1832,(1),Vila Seabra
microdados_vinculos,bairros_sp,1845,(1),Vila Solange
microdados_estabelecimentos,bairros_sp,6,(1),Altos de Vila Prudente
microdados_estabelecimentos,bairros_sp,49,(1),Clube de Campo Kibom
microdados_estabelecimentos,bairros_sp,111,(1),Chácara Figueira Grande
microdados_estabelecimentos,bairros_sp,173,(1),Conjunto Habitacional Sítio Carag
microdados_estabelecimentos,bairros_sp,244,(1),Iguatemi
microdados_estabelecimentos,bairros_sp,262,(1),Jardim Ataliba Leonel
microdados_estabelecimentos,bairros_sp,305,(1),Jardim Arize
microdados_estabelecimentos,bairros_sp,337,(1),Jardim Belem
microdados_estabelecimentos,bairros_sp,350,(1),Jardim Bosque do Sol
microdados_estabelecimentos,bairros_sp,355,(1),Jardim Cedro do Libano
microdados_estabelecimentos,bairros_sp,367,(1),Jardim das Camelias
microdados_estabelecimentos,bairros_sp,384,(1),Jardim Cecy I
microdados_estabelecimentos,bairros_sp,466,(1),Jardim Elisio
microdados_estabelecimentos,bairros_sp,506,(1),Jardim Gilberto
microdados_estabelecimentos,bairros_sp,552,(1),Jardim das Imbuias
microdados_estabelecimentos,bairros_sp,560,(1),Jardim Ipanema
microdados_estabelecimentos,bairros_sp,604,(1),Jardim Kaj
microdados_estabelecimentos,bairros_sp,871,(1),Jardim São Benedito
microdados_estabelecimentos,bairros_sp,882,(1),Jardim Santa Edwiges
microdados_estabelecimentos,bairros_sp,922,(1),Jardim São Pedro
microdados_estabelecimentos,bairros_sp,923,(1),Jardim São Rafael
microdados_estabelecimentos,bairros_sp,946,(1),Jardim Sandra Maria
microdados_estabelecimentos,bairros_sp,967,(1),Jardim Souza
microdados_estabelecimentos,bairros_sp,977,(1),Jardim Tamoio
microdados_estabelecimentos,bairros_sp,1003,(1),Jardim Umarizal
microdados_estabelecimentos,bairros_sp,1011,(1),Jardim Vilas Boas
microdados_estabelecimentos,bairros_sp,1021,(1),Jardim das Vertentes
microdados_estabelecimentos,bairros_sp,1195,(1),Parque Regina
microdados_estabelecimentos,bairros_sp,1200,(1),Parque Residencial da Lapa
microdados_estabelecimentos,bairros_sp,1268,(1),Santa Efigenia
microdados_estabelecimentos,bairros_sp,1301,(1),Sítio Morro Grande
microdados_estabelecimentos,bairros_sp,1410,(1),Vila Brasilandia
microdados_estabelecimentos,bairros_sp,1450,(1),Vila Centenario
microdados_estabelecimentos,bairros_sp,1469,(1),Vila Corberi
microdados_estabelecimentos,bairros_sp,1484,(1),Vila Dona Sara
microdados_estabelecimentos,bairros_sp,1597,(1),Vila Joaniza
microdados_estabelecimentos,bairros_sp,1643,(1),Vila Marte
microdados_estabelecimentos,bairros_sp,1652,(1),Vila Mesquita
microdados_estabelecimentos,bairros_sp,1656,(1),Vila Minerva
microdados_estabelecimentos,bairros_sp,1672,(1),Vila Nova Alba
microdados_estabelecimentos,bairros_sp,1678,(1),Vila Nova Curuca
microdados_estabelecimentos,bairros_sp,1756,(1),Vila Progredior
microdados_estabelecimentos,bairros_sp,1782,(1),Vila Romano
microdados_estabelecimentos,bairros_sp,1793,(1),Vila Santa Cruz
microdados_estabelecimentos,bairros_sp,8370,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14605,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5770,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14699,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7633,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14940,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7900,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15415,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3239,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14400,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5843,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9822,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2941,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9261,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10081,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13595,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10162,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13218,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11630,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9652,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9865,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9091,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8818,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4758,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13404,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14222,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18511,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13722,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9628,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13358,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4197,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6092,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3220,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14966,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,17698,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5703,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,4,(1),Agua Funda
microdados_vinculos,bairros_sp,50,(1),Cidade D'abril
microdados_vinculos,bairros_sp,204,(1),Campo Grande
microdados_vinculos,bairros_sp,277,(1),Jardim dos Alamos
microdados_vinculos,bairros_sp,320,(1),Jardim Avenida
microdados_vinculos,bairros_sp,323,(1),Jardim Borba Gato
microdados_vinculos,bairros_sp,459,(1),Jardim Edith
microdados_vinculos,bairros_sp,505,(1),Jardim Gianetti
microdados_vinculos,bairros_sp,519,(1),Jardim Guarapiranga
microdados_vinculos,bairros_sp,599,(1),Jardim Jua
microdados_vinculos,bairros_sp,657,(1),Jardim Marco Paulo
microdados_vinculos,bairros_sp,661,(1),Jardim Martins Silva
microdados_vinculos,bairros_sp,700,(1),Jardim Mimar
microdados_vinculos,bairros_sp,712,(1),Jardim Monte Alegre
microdados_vinculos,bairros_sp,851,(1),Jardim Roni
microdados_vinculos,bairros_sp,857,(1),Jardim Rosina
microdados_vinculos,bairros_sp,953,(1),Jardim Scaff
microdados_vinculos,bairros_sp,1035,(1),Jardim Yara
microdados_vinculos,bairros_sp,1046,(1),Liberdade
microdados_vinculos,bairros_sp,1067,(1),Nossa Senhora do o
microdados_vinculos,bairros_sp,1086,(1),Pinheiros
microdados_vinculos,bairros_sp,1114,(1),Parque Belem
microdados_vinculos,bairros_sp,1127,(1),Parque Continental
microdados_vinculos,bairros_sp,1221,(1),Parque São Rafael
microdados_vinculos,bairros_sp,1381,(1),Vila Belo Horizonte
microdados_vinculos,bairros_sp,1426,(1),Vila Cachoeirinha
microdados_vinculos,bairros_sp,1483,(1),Vila Dom Pedro II
microdados_vinculos,bairros_sp,1562,(1),Vila Heliopolis
microdados_vinculos,bairros_sp,1580,(1),Vila Ipojuca
microdados_vinculos,bairros_sp,1638,(1),Vila Mariana
microdados_vinculos,bairros_sp,1676,(1),Vila Nova Carolina
microdados_vinculos,bairros_sp,1686,(1),Vila Nova Pirajussara
microdados_vinculos,bairros_sp,1731,(1),Vila Paulina
microdados_vinculos,bairros_sp,1791,(1),Vila Santa Catarina
microdados_estabelecimentos,bairros_sp,23,(1),Balneário Dom Carlos
microdados_estabelecimentos,bairros_sp,30,(1),Belenzinho
microdados_estabelecimentos,bairros_sp,205,(1),Campo Limpo
microdados_estabelecimentos,bairros_sp,241,(1),Itaim Paulista
microdados_estabelecimentos,bairros_sp,299,(1),Jardim Antartica
microdados_estabelecimentos,bairros_sp,309,(1),Jardim Alto Alegre
microdados_estabelecimentos,bairros_sp,492,(1),Jardim das Flores
microdados_estabelecimentos,bairros_sp,510,(1),Jardim Grimaldi
microdados_estabelecimentos,bairros_sp,551,(1),Jardim Imbe
microdados_estabelecimentos,bairros_sp,631,(1),Jardim Lideranca
microdados_estabelecimentos,bairros_sp,635,(1),Jardim Londrina
microdados_estabelecimentos,bairros_sp,718,(1),Jardim Novo Carrao
microdados_estabelecimentos,bairros_sp,794,(1),Jardim Peri
microdados_estabelecimentos,bairros_sp,869,(1),Jardim São Bento Novo
microdados_estabelecimentos,bairros_sp,887,(1),Jardim São Francisco de Assis
